,mass,charge,p,pdgId,status,pt,eta,phi,beta,gamma,event,run,luminosityBlock,foundTrack,trackCharge,trackPt,trackPhi,trackEta,validHits,missingInnerHits,trackHits,missingOuterHits,validLayers,hpmissingOuterHits
4036,700.048,1,996.779,1000024,62,247.291,-2.07136,-1.22074,0.818343,1.73995,3011,1,1,1,1,154.364,-1.2207299999999999,-2.0716900000000003,5,1,0,2,5,11
4037,700.048,-1,2673.1,-1000024,62,247.025,-3.07251,1.91622,0.967377,3.9472300000000002,3011,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4038,700.048,1,1167.09,1000024,62,414.05800000000005,-1.69635,-2.8433,0.85756,1.94408,3004,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4039,700.048,1,415.10900000000004,1000024,62,177.127,-1.49584,-2.20399,0.5100439999999999,1.16259,3009,1,1,1,1,62.4483,-2.20282,-1.496,3,1,0,2,3,8
4040,700.048,1,800.2689999999999,1000024,62,726.51,0.446884,1.9674099999999999,0.752664,1.51882,3013,1,1,1,1,756.6389999999999,1.96738,0.447,17,1,0,2,14,0
4041,700.048,1,1249.4,1000024,62,751.918,-1.09481,-1.58013,0.872391,2.04579,3008,1,1,1,1,52.6825,-1.57849,-1.09445,3,1,0,2,3,6
4042,700.048,-1,1166.44,-1000024,62,1033.09,0.502778,1.6490599999999997,0.857433,1.94327,3008,1,1,1,-1,996.9910000000001,1.6490799999999999,0.502812,15,1,0,2,11,2
4043,700.048,1,1039.96,1000024,62,519.999,-1.31691,-0.394855,0.829559,1.79077,3007,1,1,1,1,469.272,-0.394803,-1.3169799999999998,16,1,0,2,11,0
4044,700.048,-1,792.712,-1000024,62,687.1469999999999,-0.547443,3.02948,0.749558,1.51071,3007,1,1,1,-1,825.513,3.0295400000000003,-0.547358,17,1,0,2,13,1
4045,700.048,1,1121.77,1000024,62,1061.95,0.33408699999999997,1.30767,0.848358,1.88885,3015,1,1,1,1,2455.34,1.30751,0.33405300000000004,8,1,0,2,6,8
4046,700.048,-1,1160.6,-1000024,62,1063.05,-0.42518999999999996,-1.83253,0.85629,1.93613,3015,1,1,1,-1,1307.24,-1.83244,-0.42510299999999995,15,1,0,2,13,0
4047,700.048,1,794.1260000000001,1000024,62,499.014,-1.04005,2.60403,0.750143,1.51223,3014,1,1,1,1,478.339,2.6039999999999996,-1.0404200000000001,14,1,0,2,10,0
4048,700.048,-1,1100.28,-1000024,62,51.1298,3.76156,2.8961900000000003,0.843708,1.8628799999999999,3010,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4049,700.048,1,239.021,1000024,62,220.39700000000002,0.40825700000000004,-1.95797,0.32311999999999996,1.0566799999999998,3012,1,1,1,1,234.451,-1.9579799999999998,0.408341,21,1,0,2,14,0
4050,700.048,-1,493.584,-1000024,62,217.00900000000001,-1.46264,0.571896,0.576241,1.22357,3012,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4051,700.048,1,1103.23,1000024,62,351.168,-1.8115299999999999,1.49747,0.8443579999999999,1.86644,3006,1,1,1,1,281.421,1.49755,-1.81155,15,1,0,2,11,5
4052,700.048,-1,959.689,-1000024,62,282.931,-1.89208,2.38579,0.807898,1.6968599999999998,3006,1,1,1,-1,308.32599999999996,2.38587,-1.89208,28,1,0,2,17,0
4053,700.048,1,724.7080000000001,1000024,62,333.151,-1.4127299999999998,-1.6431200000000001,0.719238,1.43934,3016,1,1,1,1,90.9457,-1.64242,-1.41275,4,1,0,2,4,9
4054,700.048,1,461.98400000000004,1000024,62,459.04,0.11320699999999999,-0.0169108,0.5508029999999999,1.19813,3017,1,1,1,1,481.535,-0.0169355,0.11311600000000001,16,1,0,2,12,2
4055,700.048,1,688.252,1000024,62,452.644,0.98055,0.300103,0.701073,1.40235,3020,1,1,1,-1,525.302,0.299505,0.9806600000000001,6,1,0,2,6,4
4056,700.048,1,1261.92,1000024,62,425.337,1.7509599999999998,-0.246336,0.8744569999999999,2.06142,3018,1,1,1,1,425.153,-0.24629299999999998,1.7510299999999999,9,1,0,2,6,9
4057,700.048,-1,538.135,-1000024,62,368.43199999999996,0.926323,2.67489,0.609452,1.26132,3018,1,1,1,-1,301.755,2.67473,0.9265120000000001,15,1,0,2,11,2
4058,700.048,1,771.951,1000024,62,665.518,0.5582729999999999,2.3317,0.740764,1.48861,3023,1,1,1,-1,648.766,2.3314,0.5581699999999999,4,1,0,2,4,10
4059,700.048,-1,657.085,-1000024,62,635.51,0.259843,-0.780822,0.684379,1.3715,3023,1,1,1,-1,563.9169999999999,-0.7808430000000001,0.259738,18,1,0,2,14,0
4060,700.048,1,435.273,1000024,62,214.392,1.33426,-2.72073,0.528029,1.17754,3019,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4061,700.048,-1,713.913,-1000024,62,295.54400000000004,1.5292,0.307785,0.714006,1.42829,3019,1,1,1,-1,271.366,0.307692,1.52922,12,1,0,2,10,5
4062,700.048,1,624.185,1000024,62,589.5409999999999,-0.34116599999999997,0.544087,0.665507,1.33978,3024,1,1,1,1,668.2130000000001,0.543992,-0.341327,8,1,0,2,8,5
4063,700.048,-1,1555.91,-1000024,62,624.189,1.56361,-2.59059,0.9119459999999999,2.43719,3024,1,1,1,-1,601.16,-2.59059,1.56355,19,1,0,2,11,4
4064,700.048,-1,711.638,-1000024,62,543.746,0.766904,-1.4976200000000002,0.712888,1.4259700000000002,3021,1,1,1,-1,418.673,-1.4978200000000002,0.766844,16,1,0,2,10,4
4065,700.048,1,885.4630000000001,1000024,62,320.95599999999996,-1.67336,-1.13479e-05,0.784453,1.6124100000000001,3022,1,1,1,1,301.619,8.832700000000001e-05,-1.6735400000000002,30,1,0,2,14,1
4066,700.048,1,1111.09,1000024,62,376.917,-1.74413,2.72129,0.8460709999999999,1.8759299999999999,3026,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4067,700.048,-1,1296.82,-1000024,62,366.22900000000004,-1.9369900000000002,-0.41374399999999995,0.879972,2.10515,3026,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4068,700.048,1,1051.97,1000024,62,523.441,1.32255,1.5071700000000001,0.832513,1.80503,3025,1,1,1,1,34.1407,1.5098200000000002,1.32297,3,1,0,2,3,7
4069,700.048,-1,1172.65,-1000024,62,545.462,1.39944,-1.7578099999999999,0.858635,1.9508900000000002,3025,1,1,1,1,16.38,-1.7529700000000001,1.39961,4,1,0,2,4,8
4070,700.048,-1,572.799,-1000024,62,571.947,-0.0545672,-3.10387,0.63326,1.29209,3027,1,1,1,-1,462.33099999999996,-3.1040200000000002,-0.054565699999999995,13,1,0,2,10,4
4071,700.048,1,379.79699999999997,1000024,62,363.894,0.294571,2.24575,0.47686999999999996,1.1376899999999999,3028,1,1,1,1,394.27099999999996,2.24567,0.294685,18,1,0,2,13,1
4072,700.048,-1,659.8710000000001,-1000024,62,103.075,2.54358,-0.537036,0.685917,1.3742299999999998,3028,1,1,1,-1,131.963,-0.536874,2.54347,9,1,0,2,5,1
4073,700.048,1,630.823,1000024,62,630.444,0.03466369999999999,2.45281,0.6694220000000001,1.3461100000000001,3030,1,1,1,1,647.881,2.45282,0.035537400000000004,16,1,0,2,11,0
4074,700.048,1,1257.46,1000024,62,675.2539999999999,-1.23347,-1.49714,0.873727,2.05585,3029,1,1,1,1,703.812,-1.49725,-1.2333399999999999,10,1,0,2,8,3
4075,700.048,-1,1222.42,-1000024,62,636.391,-1.27001,1.64114,0.867777,2.01226,3029,1,1,1,-1,727.921,1.6411099999999998,-1.2700799999999999,14,1,0,2,11,0
4076,700.048,1,834.044,1000024,62,137.10299999999998,-2.49188,1.9867400000000002,0.765953,1.55546,3034,1,1,1,1,12.6539,1.9907299999999999,-2.49221,3,1,0,2,3,3
4077,700.048,1,420.352,1000024,62,374.102,-0.49226499999999995,-0.858245,0.514787,1.1664299999999999,3033,1,1,1,1,342.0,-0.85819,-0.49240200000000006,8,1,0,2,6,7
4078,700.048,1,253.512,1000024,62,248.66400000000002,-0.197129,1.13775,0.340496,1.06355,3031,1,1,1,1,230.102,1.13785,-0.196964,13,1,0,2,9,4
4079,700.048,-1,360.17800000000005,-1000024,62,258.147,-0.862146,-1.78981,0.457502,1.1246,3031,1,1,1,-1,180.403,-1.7901599999999998,-0.862721,5,1,0,2,5,8
4080,700.048,1,634.6659999999999,1000024,62,186.579,1.89505,-2.2098,0.671663,1.34979,3038,1,1,1,1,196.68400000000003,-2.20991,1.8950799999999999,26,1,0,2,16,0
4081,700.048,1,898.4580000000001,1000024,62,897.566,-0.0445724,2.94805,0.788821,1.62701,3032,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4082,700.048,-1,975.0089999999999,-1000024,62,914.523,-0.361724,-0.183107,0.812307,1.71459,3032,1,1,1,-1,958.937,-0.183105,-0.361838,18,1,0,2,14,0
4083,700.048,-1,900.6210000000001,-1000024,62,101.81700000000001,2.86984,0.963417,0.789537,1.62945,3039,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4084,700.048,1,406.792,1000024,62,367.398,-0.459042,0.404152,0.502424,1.15658,3037,1,1,1,1,50.8613,0.40563,-0.458428,3,1,0,2,3,6
4085,700.048,-1,1519.65,-1000024,62,370.404,-2.0895900000000003,-2.3984900000000002,0.9082610000000001,2.39004,3037,1,1,1,1,79.3446,-2.3974,-2.0895,3,1,0,2,3,13
4086,700.048,1,637.997,1000024,62,524.637,-0.646084,-1.81623,0.6735909999999999,1.35299,3041,1,1,1,1,63.0997,-1.81493,-0.645753,3,1,0,2,3,5
4087,700.048,1,231.52200000000002,1000024,62,218.405,0.344868,2.49195,0.31399699999999997,1.0532700000000002,3036,1,1,1,-1,228.667,2.4911,0.34475,5,1,0,2,4,7
4088,700.048,1,744.688,1000024,62,172.99099999999999,2.1391,-1.9480099999999998,0.728608,1.46,3035,1,1,1,1,159.79399999999998,-1.94792,2.13918,19,1,0,2,13,2
4089,700.048,1,696.812,1000024,62,89.4361,2.74199,-0.94094,0.705467,1.41095,3043,1,1,1,1,15.5718,-0.938176,2.74187,3,1,0,2,3,1
4090,700.048,1,2199.67,1000024,62,1026.59,-1.39568,2.2861,0.952907,3.29745,3040,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4091,700.048,-1,1032.38,-1000024,62,1010.85,-0.20601999999999998,-0.896543,0.8276600000000001,1.7818,3040,1,1,1,-1,988.827,-0.896584,-0.20622600000000002,16,1,0,2,14,0
4092,700.048,1,434.305,1000024,62,402.171,-0.397138,-3.03946,0.5271819999999999,1.1768100000000001,3046,1,1,1,1,415.89,-3.03955,-0.397462,5,1,0,2,5,8
4093,700.048,1,801.666,1000024,62,516.585,-1.0074299999999998,1.45058,0.753233,1.52033,3048,1,1,1,1,449.519,1.45058,-1.00749,11,1,0,2,8,5
4094,700.048,1,639.886,1000024,62,366.408,1.15628,-0.267546,0.674679,1.35481,3049,1,1,1,1,360.504,-0.267543,1.15634,13,1,0,2,9,1
4095,700.048,-1,446.56199999999995,-1000024,62,366.13199999999995,0.651263,2.84258,0.537799,1.18614,3049,1,1,1,-1,348.608,2.84252,0.651051,15,1,0,2,13,1
4096,700.048,1,813.63,1000024,62,288.036,1.69865,-1.19276,0.758035,1.53324,3047,1,1,1,1,185.32299999999998,-1.1924700000000001,1.6986599999999998,7,1,0,2,6,11
4097,700.048,1,467.473,1000024,62,182.31900000000002,1.59433,-0.383013,0.555337,1.20246,3042,1,1,1,1,217.268,-0.38303899999999996,1.59435,7,1,0,2,5,11
4098,700.048,-1,604.845,-1000024,62,182.111,1.8700299999999999,2.6755299999999997,0.65378,1.32155,3042,1,1,1,-1,193.615,2.6757299999999997,1.8701900000000002,21,1,0,2,14,1
4099,700.048,1,869.096,1000024,62,191.766,-2.19192,-1.34194,0.778779,1.59414,3045,1,1,1,1,195.74400000000003,-1.34194,-2.19201,22,1,0,2,14,0
4100,700.048,1,186.435,1000024,62,182.605,0.20448,2.88721,0.257348,1.0348600000000001,3044,1,1,1,1,146.33100000000002,2.88751,0.204457,8,1,0,2,8,6
4101,700.048,-1,836.309,-1000024,62,231.765,1.9566400000000002,-0.49076499999999995,0.766811,1.5579399999999999,3044,1,1,1,-1,225.565,-0.49079399999999995,1.9568,21,1,0,2,16,0
4102,700.048,-1,151.768,-1000024,62,40.0228,2.0082,-0.8871760000000001,0.211875,1.0232299999999999,3051,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4103,700.048,1,1495.19,1000024,62,1473.99,0.16939200000000001,0.41371800000000003,0.90565,2.35835,3052,1,1,1,1,1161.76,0.413867,0.16915,8,1,0,2,5,7
4104,700.048,1,665.9169999999999,1000024,62,464.94800000000004,0.899174,3.02304,0.689224,1.3801700000000001,3050,1,1,1,1,353.274,3.0232900000000003,0.8993450000000001,6,1,0,2,5,5
4105,700.048,-1,1561.7,-1000024,62,442.11400000000003,1.93445,0.144981,0.912515,2.44473,3050,1,1,1,-1,449.815,0.145056,1.93452,22,1,0,2,15,0
4106,700.048,1,953.268,1000024,62,160.142,-2.46985,-2.63312,0.806008,1.68946,3053,1,1,1,-1,79.2385,-2.63427,-2.4686,4,1,0,2,4,7
4107,700.048,1,1140.32,1000024,62,284.849,-2.06428,0.183418,0.8522209999999999,1.9113799999999999,3054,1,1,1,1,283.053,0.183531,-2.06418,23,1,0,2,16,0
4108,700.048,1,938.66,1000024,62,179.984,2.33541,1.62973,0.801615,1.6726900000000002,3056,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4109,700.048,-1,560.813,-1000024,62,263.68,1.38729,0.816154,0.625222,1.28132,3055,1,1,1,-1,82.0123,0.814449,1.38644,6,1,0,2,5,7
4110,700.048,-1,1577.3,-1000024,62,377.775,2.1076599999999996,-1.69252,0.9140209999999999,2.46507,3057,1,1,1,-1,487.67900000000003,-1.6923599999999999,2.1078099999999997,21,1,0,2,14,0
4111,700.048,1,661.439,1000024,62,97.995,-2.59712,2.10984,0.686779,1.3757700000000002,3059,1,1,1,1,29.0881,2.11025,-2.59726,7,1,0,2,4,1
4112,700.048,1,757.7410000000001,1000024,62,178.863,2.12264,1.6631799999999999,0.734516,1.47364,3060,1,1,1,1,141.278,1.6634400000000003,2.12269,16,1,0,2,12,3
4113,700.048,1,739.12,1000024,62,32.5931,3.8140199999999997,-0.214747,0.726037,1.45422,3058,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4114,700.048,-1,735.319,-1000024,62,171.83,2.133,2.58292,0.724264,1.45028,3058,1,1,1,-1,81.8538,2.58237,2.13306,5,1,0,2,4,8
4115,700.048,1,182.051,1000024,62,179.483,-0.16894800000000001,-1.1919,0.251684,1.03326,3063,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4116,700.048,-1,451.936,-1000024,62,266.5,1.12018,1.51719,0.542375,1.19028,3063,1,1,1,-1,287.795,1.5172,1.1204,7,1,0,2,5,7
4117,700.048,1,911.954,1000024,62,213.648,2.1304,-1.71728,0.793235,1.6422700000000001,3065,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4118,700.048,1,406.111,1000024,62,282.005,0.906783,-2.6222,0.501795,1.15609,3066,1,1,1,1,497.846,-2.62241,0.906633,4,1,0,2,4,7
4119,700.048,-1,1194.59,-1000024,62,277.964,2.1373900000000003,0.569613,0.86277,1.97786,3066,1,1,1,-1,282.34,0.5696260000000001,2.13722,17,1,0,2,9,5
4120,700.048,1,452.63199999999995,1000024,62,137.262,1.8625099999999999,2.04707,0.542964,1.19082,3067,1,1,1,-1,71.9254,2.0451,1.8626599999999998,4,1,0,2,5,12
4121,700.048,-1,539.299,-1000024,62,183.56799999999998,-1.74052,-1.40273,0.61028,1.26233,3067,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4122,700.048,1,153.847,1000024,62,153.503,0.0668971,0.9123829999999999,0.214644,1.02386,3062,1,1,1,1,58.6162,0.913265,0.0672637,4,1,0,2,4,6
4123,700.048,-1,560.385,-1000024,62,192.85,1.7288400000000002,-1.96145,0.624931,1.28093,3062,1,1,1,-1,203.854,-1.96143,1.72882,29,1,0,2,15,2
4124,700.048,1,450.093,1000024,62,43.3223,3.0316099999999997,1.9456099999999998,0.5408109999999999,1.18886,3061,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4125,700.048,-1,417.62699999999995,-1000024,62,18.09,-3.8319099999999997,-1.7961900000000002,0.512328,1.1644299999999999,3061,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4126,700.048,1,630.27,1000024,62,147.275,-2.13305,-1.57079,0.669098,1.34558,3064,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4127,700.048,-1,326.065,-1000024,62,99.8552,-1.85221,-2.29964,0.42222200000000004,1.10315,3064,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4128,700.048,1,730.5010000000001,1000024,62,445.50199999999995,1.07815,-2.89854,0.721996,1.4453,3071,1,1,1,1,366.531,-2.89847,1.07807,11,1,0,2,7,4
4129,700.048,1,654.817,1000024,62,378.695,1.14415,1.5106700000000002,0.68312,1.36929,3068,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4130,700.048,1,662.81,1000024,62,605.013,0.433701,-2.20852,0.68753,1.37711,3072,1,1,1,-1,11.3742,-2.21723,0.434483,3,1,0,2,3,6
4131,700.048,-1,645.9259999999999,-1000024,62,626.71,-0.247007,0.949895,0.678126,1.36064,3072,1,1,1,-1,734.658,0.949965,-0.24689299999999997,19,1,0,2,14,0
4132,700.048,1,467.80800000000005,1000024,62,257.678,-1.20319,-0.54872,0.555612,1.2027299999999999,3070,1,1,1,1,442.30199999999996,-0.549181,-1.2033200000000002,9,1,0,2,6,5
4133,700.048,-1,1163.48,-1000024,62,394.163,-1.74554,2.4506799999999997,0.8568549999999999,1.93965,3070,1,1,1,-1,384.358,2.45063,-1.7455200000000002,23,1,0,2,16,1
4134,700.048,1,572.234,1000024,62,377.468,-0.9765809999999999,0.30475399999999997,0.632885,1.29158,3069,1,1,1,-1,3942.86,0.304257,-0.9763780000000001,6,1,0,2,5,8
4135,700.048,-1,678.378,-1000024,62,185.933,-1.96813,2.39487,0.695905,1.3925,3069,1,1,1,-1,175.26,2.39473,-1.96835,14,1,0,2,10,7
4136,700.048,1,374.70300000000003,1000024,62,356.517,0.31806100000000004,3.00347,0.47190600000000005,1.13424,3073,1,1,1,1,352.61300000000006,3.00342,0.318042,14,1,0,2,12,2
4137,700.048,1,683.055,1000024,62,303.743,-1.4499799999999998,-0.363808,0.698367,1.39716,3074,1,1,1,1,260.806,-0.363663,-1.44995,11,1,0,2,9,6
4138,700.048,1,1178.96,1000024,62,180.982,2.5612,1.8977700000000002,0.859843,1.9586400000000002,3075,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4139,700.048,1,721.703,1000024,62,391.935,-1.22012,-3.13446,0.7177939999999999,1.43625,3076,1,1,1,1,254.639,-3.1341900000000003,-1.22004,11,1,0,2,7,6
4140,700.048,-1,1213.38,-1000024,62,434.892,-1.68543,-0.00961662,0.8661780000000001,2.00106,3076,1,1,1,1,212.51,-0.0087571,-1.68547,5,1,0,2,4,12
4141,700.048,1,293.233,1000024,62,293.232,0.00209272,1.54805,0.38635,1.08418,3079,1,1,1,1,25.084,1.55087,0.00175592,3,1,0,2,3,6
4142,700.048,-1,443.352,-1000024,62,277.327,1.0459,-2.37135,0.535042,1.1836799999999998,3079,1,1,1,-1,271.228,-2.37129,1.04572,16,1,0,2,9,2
4143,700.048,1,1265.9,1000024,62,362.048,1.9238,-0.499943,0.8751040000000001,2.06639,3078,1,1,1,-1,869.5060000000001,-0.500255,1.9239700000000002,5,1,0,2,5,11
4144,700.048,-1,544.247,-1000024,62,344.783,1.02958,2.76062,0.613776,1.2666600000000001,3078,1,1,1,-1,419.869,2.7606900000000003,1.02955,8,1,0,2,4,7
4145,700.048,1,1294.89,1000024,62,544.575,-1.51185,3.11338,0.879676,2.1027299999999998,3077,1,1,1,1,63.7255,3.11477,-1.51139,4,1,0,2,4,8
4146,700.048,1,500.345,1000024,62,445.455,0.49146999999999996,1.65398,0.5814779999999999,1.22916,3083,1,1,1,1,459.345,1.65399,0.491412,18,1,0,2,13,1
4147,700.048,-1,331.18699999999995,-1000024,62,165.452,-1.31794,1.10845,0.427649,1.10626,3080,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4148,700.048,1,352.778,1000024,62,271.693,0.754558,-0.345357,0.45002200000000003,1.1198,3081,1,1,1,1,210.923,-0.345258,0.754504,6,1,0,2,5,9
4149,700.048,1,1175.15,1000024,62,406.35900000000004,1.72373,1.8917700000000002,0.859115,1.95395,3082,1,1,1,1,501.835,1.89162,1.7235900000000002,3,1,0,2,3,13
4150,700.048,-1,953.837,-1000024,62,406.69300000000004,1.49668,-1.3008,0.806176,1.69012,3082,1,1,1,-1,383.241,-1.30082,1.49662,20,1,0,2,15,0
4151,700.048,1,1014.84,1000024,62,448.43699999999995,-1.4570299999999998,-2.52064,0.823153,1.76112,3089,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4152,700.048,-1,1035.8,-1000024,62,526.503,-1.29788,0.445564,0.828522,1.78585,3089,1,1,1,-1,2414.3,0.44589799999999996,-1.29775,9,1,0,2,7,5
4153,700.048,1,596.205,1000024,62,570.055,0.301747,-0.8029999999999999,0.648383,1.31352,3087,1,1,1,-1,400.26099999999997,-0.803488,0.301476,4,1,0,2,4,10
4154,700.048,-1,1280.4,-1000024,62,295.368,2.14627,2.1051900000000003,0.8774200000000001,2.08454,3087,1,1,1,-1,280.95799999999997,2.10555,2.14629,3,1,0,2,3,10
4155,700.048,1,1489.54,1000024,62,517.238,-1.7192599999999998,2.80661,0.905032,2.35105,3088,1,1,1,1,639.502,2.80646,-1.71925,18,1,0,2,11,5
4156,700.048,-1,937.113,-1000024,62,524.465,1.18404,-0.324841,0.801142,1.6709200000000002,3088,1,1,1,-1,326.36400000000003,-0.324963,1.1841,6,1,0,2,5,5
4157,700.048,-1,376.11699999999996,-1000024,62,144.56799999999998,1.6101299999999998,-1.92881,0.473288,1.13519,3084,1,1,1,-1,341.084,-1.92841,1.6099299999999999,4,1,0,2,4,10
4158,700.048,-1,1124.8,-1000024,62,612.67,-1.21656,1.16373,0.8489979999999999,1.89252,3086,1,1,1,-1,578.9,1.16367,-1.21633,12,1,0,2,11,0
4159,700.048,1,784.556,1000024,62,405.68800000000005,-1.2779200000000002,1.1861700000000002,0.74615,1.5019999999999998,3092,1,1,1,1,387.37199999999996,1.18611,-1.27789,15,1,0,2,12,0
4160,700.048,1,809.3919999999999,1000024,62,697.4119999999999,0.559361,-0.48321400000000003,0.7563479999999999,1.5286600000000001,3085,1,1,1,1,965.847,-0.48326899999999995,0.559351,4,1,0,2,4,9
4161,700.048,-1,1417.52,-1000024,62,202.52,-2.63383,1.75508,0.8966209999999999,2.2583599999999997,3085,1,1,1,-1,1041.62,1.7554,-2.63374,6,1,0,2,4,0
4162,700.048,1,681.692,1000024,62,161.947,2.1160400000000004,-1.53423,0.697652,1.3958,3095,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4163,700.048,1,1440.45,1000024,62,265.714,2.37482,-1.3375299999999999,0.89941,2.28778,3090,1,1,1,-1,1803.43,-1.3385799999999999,2.37427,8,1,0,2,6,5
4164,700.048,-1,976.4010000000001,-1000024,62,586.592,1.09701,0.871174,0.812701,1.7162099999999998,3091,1,1,1,-1,519.207,0.871175,1.0970600000000001,6,1,0,2,5,6
4165,700.048,1,355.87300000000005,1000024,62,344.94800000000004,-0.25101999999999997,-0.574235,0.45316300000000004,1.1218,3093,1,1,1,1,112.883,-0.573333,-0.251343,7,1,0,2,5,9
4166,700.048,1,873.875,1000024,62,130.173,-2.59163,1.43852,0.780456,1.59946,3094,1,1,1,-1,106.345,1.43737,-2.5918799999999997,6,1,0,2,4,1
4167,700.048,1,442.73400000000004,1000024,62,442.202,0.0490482,1.3905299999999998,0.53451,1.1832,3096,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4168,700.048,-1,160.78799999999998,-1000024,62,159.8,0.11111800000000001,-1.51912,0.223852,1.02604,3097,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4169,700.048,1,456.605,1000024,62,399.333,-0.52937,-1.4971299999999998,0.546311,1.19391,3103,1,1,1,1,412.22,-1.49725,-0.529238,17,1,0,2,13,0
4170,700.048,-1,364.332,-1000024,62,362.973,-0.086508,1.59448,0.46166,1.12732,3103,1,1,1,-1,245.456,1.59391,-0.0865263,3,1,0,2,3,8
4171,700.048,1,890.295,1000024,62,440.20599999999996,1.32982,0.512037,0.786091,1.6178299999999999,3100,1,1,1,-1,227.09799999999998,0.510845,1.3297299999999999,5,1,0,2,4,4
4172,700.048,1,1396.54,1000024,62,170.997,2.7894900000000002,0.941901,0.893972,2.23153,3101,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4173,700.048,-1,932.087,-1000024,62,190.232,2.27175,-2.20114,0.799595,1.66517,3101,1,1,1,-1,161.343,-2.20148,2.2717400000000003,15,1,0,2,11,2
4174,700.048,1,1416.0,1000024,62,1413.69,-0.057241099999999996,-0.027409100000000002,0.896432,2.25642,3102,1,1,1,1,3008.56,-0.027616500000000002,-0.057338099999999996,16,1,0,2,13,1
4175,700.048,-1,534.394,-1000024,62,394.204,0.8201790000000001,-2.63773,0.606779,1.25807,3105,1,1,1,-1,361.1,-2.6377599999999997,0.820293,20,1,0,2,14,0
4176,700.048,1,585.826,1000024,62,205.733,-1.7072200000000002,-1.10121,0.6417689999999999,1.30395,3104,1,1,1,1,192.937,-1.10124,-1.7074599999999998,20,1,0,2,13,3
4177,700.048,1,397.025,1000024,62,326.118,-0.648037,0.8270209999999999,0.493324,1.14963,3108,1,1,1,1,348.411,0.826983,-0.647983,10,1,0,2,7,7
4178,700.048,1,279.802,1000024,62,131.766,-1.3854799999999998,-0.5277430000000001,0.371143,1.07692,3106,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4179,700.048,-1,772.368,-1000024,62,107.665,-2.65869,2.6489999999999996,0.7409439999999999,1.48906,3106,1,1,1,1,14.0568,2.65288,-2.6581200000000003,5,1,0,2,4,1
4180,700.048,-1,276.634,-1000024,62,262.009,-0.332583,0.359582,0.36751,1.07525,3099,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4181,700.048,1,1318.38,1000024,62,1088.98,0.638209,-0.88239,0.8832110000000001,2.13231,3107,1,1,1,1,1247.14,-0.8824139999999999,0.638071,19,1,0,2,14,0
4182,700.048,-1,1585.41,-1000024,62,1107.98,0.897864,2.30327,0.914789,2.47567,3107,1,1,1,-1,1004.17,2.30327,0.897803,19,1,0,2,13,0
4183,700.048,1,791.946,1000024,62,323.392,1.54421,2.67442,0.74924,1.50989,3098,1,1,1,1,90.9152,2.6752700000000003,1.54415,4,1,0,2,4,11
4184,700.048,-1,838.4839999999999,-1000024,62,237.167,1.93535,-2.45123,0.7676310000000001,1.5603200000000002,3111,1,1,1,-1,228.31400000000002,-2.4513,1.9354,26,1,0,2,17,0
4185,700.048,1,489.829,1000024,62,485.111,0.139356,-0.273337,0.5733020000000001,1.2204899999999999,3113,1,1,1,1,496.392,-0.27329000000000003,0.139427,18,1,0,2,13,0
4186,700.048,-1,1007.65,-1000024,62,483.29699999999997,1.36467,2.86187,0.821259,1.75268,3113,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
4187,700.048,1,1428.85,1000024,62,285.08799999999997,2.29487,0.267307,0.898012,2.27288,3116,1,1,1,1,446.38,0.267181,2.29487,6,1,0,2,4,9
